sub	task	mean_fd	total_fd	fd_outliers02	fd_outliers05	mean_zscore	tsnr_gm	tsnr_wm	tsnr_csf	tsnr_brain
sub-016	emotionProcessing	0.10520102256781687	22.09221473924154	9	2	0.769063765185705	83.35521830097821	99.5459228304442	37.7910006519844	76.8472789677734
sub-016	rest_run-2	0.12843391637857265	26.97112243950026	18	2	0.748532559206412	81.69456806258009	101.65226980114001	35.708921816186496	76.181274753306
sub-016	fingerTappingImagined	0.15455144757821246	32.45580399142462	38	9	0.746225845708831	75.7617295324408	95.5517934722041	33.1611144322273	70.9952376204965
sub-016	emotionProcessingImagined	0.11869031300087401	24.924965730183544	23	1	0.757777140281122	81.75504217427059	100.415881313472	36.8501168683421	76.10587934789929
sub-017	rest_run-1	0.12383545570231723	26.005445697486618	12	0	0.786777914937548	83.65817896825729	101.419075890461	35.9312979351435	80.7769708244055
sub-017	fingerTapping	0.1406492950100862	29.5363519521181	32	0	0.7736642658259409	82.3797563833648	101.379466853134	33.8324171593874	79.72180707448759
sub-017	emotionProcessing	0.14031271656737027	29.465670479147754	35	1	0.7784643689365129	85.87356539557399	101.935416448815	35.395663772673004	82.03061368567309
sub-017	rest_run-2	0.1467043677494683	30.80791722738834	19	0	0.763997495647133	88.96463137489401	107.236294877527	38.413391952709496	85.7554516886907
sub-017	fingerTappingImagined	0.10923560705641026	22.939477481846154	11	1	0.761868335863245	88.29584696681549	104.84632943561701	36.8454216114598	84.4117537194055
sub-017	emotionProcessingImagined	0.1414173038977792	29.69763381853363	33	1	0.769411218456572	77.793606510028	98.83901389340771	31.775729472283	76.1612315597193
sub-018	rest_run-1	0.1560013679479057	32.7602872690602	43	1	0.7807065311325211	89.7325516988756	112.20844025103901	33.4472144480998	82.8876558138918
sub-018	fingerTapping	0.1379170182149264	28.962573825134545	34	0	0.7631235837617301	90.8794353301798	116.41991237694401	35.537128296901706	85.0250669860361
sub-018	emotionProcessing	0.13580320880302724	28.518673848635718	33	0	0.7630637240965471	97.4196836070701	120.34210216728	38.903056808319896	90.3262749370591
sub-018	rest_run-2	0.14244877632457928	29.91424302816165	35	0	0.761318545846364	89.9311907950225	117.114339186745	33.9288935531942	84.4550663676048
sub-018	fingerTappingImagined	0.1412588278669348	29.66435385205631	34	1	0.755165041308983	88.83780011438678	116.796624994753	33.4731335147817	83.7048788297631
sub-018	emotionProcessingImagined	0.12532884037735914	26.31905647924542	18	0	0.7557696425383259	96.09866447226999	123.47437738545099	38.421638083851704	90.32507031859491
sub-019	rest_run-1	0.15523137081979674	32.59858787215732	49	0	0.781817214552879	83.75792934323741	100.295369534858	35.266212160647505	78.0554117753091
sub-019	fingerTapping	0.1401354439904023	29.428443237984478	37	0	0.758315242038237	85.7230060780138	103.314903457602	36.4410258601693	80.1989413675986
sub-019	emotionProcessing	0.12373568149039325	25.984493112982584	15	0	0.7653937830994629	86.7053395681616	103.476811381335	37.1837089727937	80.8412552351026
sub-019	rest_run-2	0.134372237653179	28.218169907167585	29	0	0.7520506120949599	90.0713561146178	110.722429908349	39.4809987544201	85.13192765988791
sub-019	fingerTappingImagined	0.12124599928883112	25.461659850654534	14	0	0.754010140407415	89.7782928306843	110.241713873363	38.908861746137205	84.72140315489891
sub-019	emotionProcessingImagined	0.1284688667447115	26.978462016389418	14	0	0.7496160776317758	90.7135360785347	110.222324891323	39.571030611634	85.3705068806335
sub-020	rest_run-1	0.16382472604973322	34.403192470443976	48	0	0.7790957484281249	89.0888100962989	113.75611006818501	40.690254831269	84.3035797766407
sub-020	fingerTapping	0.16730750100458527	35.13457521096291	33	3	0.7525661088984591	86.8652811789361	112.555742642181	39.54992953472279	82.5835391588368
sub-020	emotionProcessing	0.1414733232167068	29.709397875508426	37	0	0.750841908075933	97.28084002093759	119.346621677821	45.620250157420905	91.1580354815302
